Name,Data
Cell_1_Voltage,3.478535616066222
Cell_2_Voltage,3.4656117991862345
Cell_3_Voltage,3.391076288109932
Cell_4_Voltage,3.3647472586550258
Cell_5_Voltage,3.400039257809872
Cell_6_Voltage,3.478626609811326
Cell_7_Voltage,3.454840581977821
Cell_8_Voltage,3.3987681158833394
Cell_9_Voltage,3.5215087278577166
Cell_10_Voltage,3.358220197156134
Cell_11_Voltage,3.3786185121411907
Temp_1,59.379460488631956
Temp_2,57.526155215347465
Temp_3,58.340229095956865
Temp_4,59.05218237737117
Temp_5,58.26767757590271
Temp_6,58.49499303118695
Temp_7,55.80781169026202
Temp_8,58.52847205893512
Module_SOC,35.53479518677886
Module_Max_Voltage,3.5215087278577166
Module_Min_Voltage,3.358220197156134
Module_Max_Temp,59.379460488631956
Module_Avg_Temp,58.174622691699284
Module_Status,9
